Ticker,ForeignNet
YELO,12202700.0
YOII,-2868900.0
YPAS,-16600.0
YULE,800.0
YUPI,1200.0
ZATA,-76632500.0
ZBRA,0.0
ZINC,0.0
ZONE,0.0
ZYRX,-63000.0
