Ticker,ForeignNet
IFII,7500.0
IFSH,6800.0
IGAR,-12200.0
IIKP,0.0
IKAI,0.0
IKAN,-3100.0
IKBI,0.0
IKPM,0.0
IMAS,-12100.0
IMJS,-679600.0
IMPC,1615500.0
INAF,0.0
INAI,-9900.0
INCF,0.0
INCI,0.0
INCO,745400.0
INDF,-8356000.0
INDO,886900.0
INDR,3600.0
INDS,152800.0
INDX,36000.0
INDY,-1117600.0
INET,-15489100.0
INKP,-1912500.0
INOV,-118400.0
INPC,-2292700.0
INPP,0.0
INPS,0.0
INRU,0.0
INTA,0.0
INTD,0.0
INTP,-38900.0
IOTF,525000.0
IPAC,0.0
IPCC,-1134900.0
IPCM,-113700.0
IPOL,0.0
IPPE,0.0
IPTV,1994600.0
IRRA,-49800.0
IRSX,4580900.0
ISAP,-5038100.0
ISAT,4049500.0
ISEA,421900.0
ISSP,305400.0
ITIC,-90300.0
ITMA,774500.0
ITMG,-82600.0
JARR,85700.0
JAST,-22202200.0
JATI,-1315400.0
JAWA,0.0
JAYA,27900.0
JECC,-1900.0
JGLE,0.0
JIHD,196900.0
JKON,-186600.0
JMAS,-64600.0
JPFA,5002500.0
JRPT,-2600.0
JSKY,0.0
JSMR,6600.0
JSPT,0.0
JTPE,216200.0
KAEF,47700.0
KAQI,-254700.0
KARW,0.0
KAYU,0.0
KBAG,-60000.0
KBLI,31800.0
KBLM,-43100.0
KBLV,-607800.0
KBRI,0.0
KDSI,-4700.0
KDTN,92000.0
KEEN,-847400.0
KEJU,-300.0
KETR,-2007700.0
KIAS,0.0
KICI,30900.0
KIJA,-18379100.0
KING,0.0
KINO,1000.0
KIOS,-2005900.0
KJEN,11700.0
KKES,0.0
KKGI,-151500.0
KLAS,-1816300.0
KLBF,-34214900.0
KLIN,-1100.0
KMDS,0.0
KMTR,-40300.0
KOBX,205100.0
KOCI,-7148300.0
KOIN,0.0
KOKA,-229900.0
KONI,0.0
KOPI,-392700.0
KOTA,0.0
KPIG,-116108600.0
KRAS,-2498100.0
KREN,0.0
KRYA,-4309100.0
KSIX,-9400.0
KUAS,-1353600.0
LABA,-2151400.0
LABS,-8700.0
LAJU,930300.0
LAND,0.0
LAPD,-2232700.0
LCGP,0.0
LCKM,-171000.0
LEAD,-2584900.0
LFLO,12600.0
LIFE,100.0
LINK,0.0
LION,-3100.0
LIVE,-1427200.0
LMAS,0.0
LMAX,-179200.0
LMPI,-42000.0
LMSH,0.0
LOPI,-285600.0
LPCK,-33300.0
LPGI,0.0
LPIN,0.0
LPKR,-266800.0
LPLI,-17600.0
LPPF,-329200.0
LPPS,0.0
LRNA,0.0
LSIP,-6879100.0
LTLS,0.0
LUCK,-124000.0
LUCY,0.0
MABA,0.0
MAGP,0.0
MAHA,98000.0
MAIN,-506900.0
MANG,2502600.0
MAPA,-2257300.0
MAPB,0.0
MAPI,878200.0
MARI,0.0
MARK,-423500.0
MASB,0.0
MAXI,0.0
MAYA,-1000.0
MBAP,0.0
MBMA,-73678300.0
MBSS,-1399500.0
MBTO,-8900.0
MCAS,19900.0
MCOL,-81000.0
MCOR,232000.0
MDIA,0.0
MDIY,400.0
MDKA,6595200.0
MDKI,0.0
MDLA,-313100.0
MDLN,0.0
MDRN,15000000.0
MEDC,766200.0
MEDS,-841000.0
MEGA,1900.0
MEJA,7722200.0
MENN,0.0
MERI,0.0
MERK,0.0
META,0.0
MFMI,0.0
MGLV,-94000.0
MGNA,76900.0
MGRO,-83100.0
MHKI,-73100.0
MICE,15400.0
MIDI,-1658700.0
MIKA,195900.0
MINA,-4347200.0
MINE,-174000.0
MIRA,0.0
MITI,-575400.0
MKAP,-34300.0
MKNT,0.0
MKPI,0.0
MKTR,-27000.0
MLBI,-16000.0
MLIA,-226700.0
MLPL,-263900.0
MLPT,-700.0
MMIX,-238200.0
MMLP,-61800.0
MNCN,-11097400.0
MOLI,-15400.0
MORA,-664700.0
MPIX,1891900.0
MPMX,-112300.0
MPOW,0.0
MPPA,0.0
MPRO,0.0
MPXL,-2742800.0
MRAT,-89800.0
MREI,178000.0
MSIE,0.0
MSIN,6640800.0
MSJA,6475100.0
MSKY,-665100.0
MSTI,-1691400.0
MTDL,-32200.0
MTEL,-142400.0
MTFN,0.0
MTLA,0.0
MTMH,-1500.0
MTPS,0.0
MTRA,0.0
MTSM,0.0
MTWI,0.0
MUTU,-205000.0
MYOH,-10000.0
MYOR,-7506500.0
MYTX,0.0
NAIK,-178000.0
NANO,-1311400.0
NASA,0.0
NASI,395500.0
NATO,-456400.0
NAYZ,-6366400.0
NCKL,-5503000.0
NELY,-370000.0
NEST,-133500.0
NETV,711500.0
NFCX,-20000.0
NICE,1000.0
NICK,5300.0
NICL,-4347500.0
NIKL,167900.0
NINE,-4037700.0
NIRO,95700.0
NISP,-610300.0
NOBU,8523700.0
NPGF,-3452500.0
NRCA,-2671000.0
NSSS,-3847500.0
NTBK,-732700.0
NUSA,0.0
NZIA,0.0
OASA,-2360900.0
OBAT,-10200.0
OBMD,8900.0
OCAP,0.0
OILS,-34100.0
OKAS,-755900.0
OLIV,-124400.0
OMED,-9700.0
OMRE,0.0
OPMS,-383100.0
PACK,4620500.0
PADA,-707900.0
PADI,-1255200.0
PALM,-142400.0
PAMG,0.0
PANI,-202100.0
PANR,-40000.0
PANS,-1200.0
PART,9118500.0
PBID,-41700.0
PBRX,-5887500.0
PBSA,-430700.0
PCAR,0.0
PDES,0.0
PDPP,0.0
PEGE,38600.0
PEHA,-50000.0
PEVE,100.0
PGAS,10200200.0
PGEO,-2798000.0
PGJO,10200.0
PGLI,0.0
PGUN,-2100.0
PICO,0.0
PIPA,1199800.0
PJAA,0.0
PJHB,-327600.0
PKPK,357500.0
PLAN,0.0
PLAS,0.0
PLIN,0.0
PMJS,0.0
PMMP,0.0
PMUI,-415500.0
PNBN,3704900.0
PNBS,-100.0
PNGO,-2400.0
PNIN,-95800.0
PNLF,6312700.0
PNSE,0.0
POLA,100.0
POLI,0.0
POLL,0.0
POLU,0.0
POLY,0.0
POOL,0.0
PORT,6200.0
POSA,0.0
POWR,-3249000.0
PPGL,-22700.0
PPRE,5291800.0
PPRI,-269500.0
PPRO,0.0
PRAY,0.0
PRDA,-55700.0
PRIM,-6426600.0
PSAB,-6917400.0
PSAT,-59300.0
PSDN,-54200.0
PSGO,-83500.0
PSKT,7483200.0
PSSI,0.0
PTBA,1793800.0
PTDU,0.0
PTIS,0.0
PTMP,116600.0
PTMR,0.0
PTPP,-2282400.0
PTPS,3100.0
PTPW,0.0
PTRO,4111100.0
PTSN,-12500.0
PTSP,75400.0
PUDP,-5200.0
PURA,876200.0
PURE,0.0
PURI,757300.0
PWON,37538300.0
PYFA,-971000.0
PZZA,5700.0
RAAM,-65400.0
RAFI,0.0
RAJA,-128900.0
RALS,235600.0
RANC,-1400.0
RATU,45800.0
RBMS,0.0
RCCC,0.0
RDTX,0.0
REAL,-591200.0
RELF,-1712000.0
RELI,0.0
RGAS,-600.0
RICY,0.0
RIGS,0.0
RIMO,0.0
RISE,-149300.0
RLCO,-15000.0
RMKE,-5216900.0
RMKO,-21349500.0
ROCK,-8900.0
RODA,0.0
RONY,0.0
ROTI,-17900.0
RSCH,74800.0
RSGK,0.0
RUIS,-34700.0
RUNS,0.0
SAFE,0.0
SAGE,0.0
SAME,-41800.0
SAMF,0.0
SAPX,-2000.0
SATU,-21700.0
SBAT,0.0
SBMA,0.0
SCCO,0.0
SCMA,-4373700.0
SCNP,-1500.0
SCPI,0.0
SDMU,722800.0
SDPC,44900.0
SDRA,0.0
SEMA,0.0
SFAN,-1600.0
SGER,-110600.0
SGRO,-59300.0
SHID,0.0
SHIP,0.0
SICO,700.0
SIDO,-1835700.0
SILO,-32200.0
SIMA,0.0
SIMP,-566200.0
SINI,19500.0
SIPD,0.0
SKBM,-98200.0
SKLT,20000.0
SKRN,-400.0
SKYB,0.0
SLIS,-575900.0
SMAR,-6500.0
SMBR,-116500.0
SMCB,0.0
SMDM,0.0
SMDR,-558200.0
SMGA,-4343800.0
SMGR,-3978300.0
SMIL,-2425200.0
SMKL,0.0
SMKM,-2691200.0
SMLE,-170500.0
SMMA,700.0
SMMT,2500.0
SMRA,-3373200.0
SMRU,0.0
SMSM,80500.0
SNLK,-745000.0
SOCI,-2407600.0
SOFA,316300.0
SOHO,-20700.0
SOLA,-5741400.0
SONA,500.0
SOSS,-1900.0
SOTS,-82700.0
SOUL,0.0
SPMA,-200.0
SPRE,1119500.0
SPTO,1748400.0
SQMI,0.0
SRAJ,-4700.0
SRIL,0.0
SRSN,0.0
SRTG,-1514600.0
SSIA,64000.0
SSMS,100900.0
SSTM,-49800.0
STAA,-1037400.0
STAR,0.0
STRK,-312500.0
STTP,0.0
SUGI,0.0
SULI,-12600.0
SUNI,100.0
SUPA,724900.0
SUPR,0.0
SURE,400.0
SURI,0.0
SWAT,0.0
SWID,-195500.0
TALF,-37100.0
TAMA,0.0
TAMU,0.0
TAPG,-2303900.0
TARA,0.0
TAXI,0.0
TAYS,290200.0
TBIG,-528100.0
TBLA,-7700.0
TBMS,0.0
TCID,0.0
TCPI,328500.0
TDPM,0.0
TEBE,-2263400.0
TECH,0.0
TELE,0.0
TFAS,0.0
TFCO,0.0
TGKA,0.0
TGRA,0.0
TGUK,0.0
TIFA,0.0
TINS,32300.0
TIRA,0.0
TIRT,0.0
TKIM,-30800.0
TLDN,94900.0
TLKM,13783000.0
TMAS,-423000.0
TMPO,0.0
TNCA,0.0
TOBA,240400.0
TOOL,518300.0
TOPS,0.0
TOSK,5286500.0
TOTL,-944400.0
TOTO,2300.0
TOWR,715700.0
TOYS,0.0
TPIA,735400.0
TPMA,969300.0
TRAM,0.0
TRGU,0.0
TRIL,0.0
TRIM,-105500.0
TRIN,3499700.0
TRIO,0.0
TRIS,-209600.0
TRJA,0.0
TRON,343300.0
TRST,1200.0
TRUE,314000.0
TRUK,-38500.0
TRUS,1000.0
TSPC,-129700.0
TUGU,1100400.0
TYRE,0.0
UANG,-90200.0
UCID,-3100.0
UDNG,461200.0
UFOE,-100.0
ULTJ,1021200.0
UNIC,1100.0
UNIQ,-3342300.0
UNIT,0.0
UNSP,-141300.0
UNTD,519400.0
UNTR,1859000.0
UNVR,2865100.0
URBN,-678000.0
UVCR,-570200.0
VAST,398600.0
VERN,-200.0
VICI,22900.0
VICO,0.0
VINS,-106900.0
VISI,266500.0
VIVA,10000.0
VKTR,-2430100.0
VOKS,-1600.0
VRNA,0.0
VTNY,-771700.0
WAPO,-8800.0
WEGE,-16900.0
WEHA,-995300.0
WGSH,40700.0
WICO,0.0
WIDI,0.0
WIFI,-2694000.0
WIIM,-155100.0
WIKA,0.0
WINE,16200.0
WINR,0.0
WINS,-1092100.0
WIRG,-5391800.0
WMPP,0.0
WMUU,0.0
WOMF,-9900.0
WOOD,-620600.0
WOWS,-1297400.0
WSBP,0.0
WSKT,0.0
WTON,29100.0
YELO,-6759600.0
YOII,-705800.0
YPAS,29400.0
YULE,0.0
YUPI,-2700.0
ZATA,316433400.0
ZBRA,0.0
ZINC,0.0
ZONE,-14600.0
ZYRX,-1300.0
