Ticker,ForeignNet
BBYB,2202200.0
BCAP,-4158900.0
BCIC,-2100.0
BCIP,6200.0
BDKR,-2256800.0
BDMN,-61700.0
BEBS,0.0
BEEF,-72600.0
BEER,5300.0
BEKS,0.0
BELI,-1003900.0
BELL,-250500.0
BESS,-62700.0
BEST,-14970300.0
BFIN,-4087400.0
BGTG,-1424300.0
BHAT,-10000.0
BHIT,-500000.0
BIKA,0.0
BIKE,-375400.0
BIMA,0.0
BINA,-100.0
BINO,0.0
BIPI,-87444100.0
BIPP,0.0
BIRD,140400.0
BISI,-42000.0
BJBR,79600.0
BJTM,-50700.0
BKDP,0.0
BKSL,-26171300.0
BKSW,0.0
BLES,0.0
BLOG,-150000.0
BLTA,-100000.0
BLTZ,0.0
BLUE,-42800.0
BMAS,0.0
BMBL,0.0
BMHS,13500.0
BMRI,-6646400.0
BMSR,0.0
BMTR,1213700.0
BNBA,-122200.0
BNBR,-50000.0
BNGA,286600.0
BNII,0.0
BNLI,2500.0
BOAT,1495900.0
BOBA,-65400.0
BOGA,-500.0
BOLA,-527700.0
BOLT,-4000.0
BOSS,0.0
BPFI,0.0
BPII,-54200.0
BPTR,0.0
BRAM,-100.0
BREN,-2800700.0
BRIS,-4003500.0
BRMS,15163900.0
BRNA,-100.0
BRPT,-21591600.0
BRRC,26900.0
BSBK,201900.0
BSDE,-833300.0
BSIM,-9700.0
BSML,81700.0
BSSR,-11200.0
BSWD,0.0
BTEK,0.0
BTEL,0.0
BTON,0.0
BTPN,-1500.0
BTPS,5069500.0
BUAH,-63700.0
BUDI,-100.0
BUKA,621500.0
BUKK,-1900.0
BULL,-995300.0
BUMI,-815570300.0
BUVA,-16142300.0
BVIC,-599700.0
BWPT,-2258400.0
BYAN,500.0
CAKK,-600.0
CAMP,9700.0
CANI,-342700.0
CARE,-246500.0
CARS,-485700.0
CASA,-31300.0
CASH,28600.0
CASS,-194300.0
CBDK,107200.0
CBMF,0.0
CBPE,-69800.0
CBRE,1102400.0
CBUT,-300.0
CCSI,-31700.0
CDIA,4088000.0
CEKA,7500.0
CENT,655500.0
CFIN,16200.0
CGAS,430300.0
CHEK,171400.0
CHEM,-474400.0
CHIP,-19300.0
CINT,-666400.0
CITA,-91600.0
CITY,-141900.0
CLAY,-1200.0
CLEO,-46600.0
CLPI,0.0
CMNP,-400.0
CMNT,-1511400.0
CMPP,0.0
CMRY,-1359600.0
CNKO,0.0
CNMA,825600.0
CNTB,0.0
CNTX,0.0
COAL,9328000.0
COCO,0.0
COIN,1433300.0
COWL,0.0
CPIN,-2659100.0
CPRI,0.0
CPRO,11098300.0
CRAB,9100.0
CRSN,6900.0
CSAP,0.0
CSIS,-886700.0
CSMI,-250700.0
CSRA,-35900.0
CTBN,-900.0
CTRA,-1444400.0
CTTH,370600.0
CUAN,-13627000.0
CYBR,-145300.0
DAAZ,177800.0
DADA,0.0
DART,-29800.0
DATA,-388000.0
DAYA,200.0
DCII,100.0
DEAL,0.0
DEFI,0.0
DEPO,0.0
DEWA,6083300.0
DEWI,355100.0
DFAM,1237600.0
DGIK,-953100.0
DGNS,51900.0
DGWG,-1773300.0
DIGI,0.0
DILD,-10007100.0
DIVA,5600.0
DKFT,1308100.0
DKHH,-9103000.0
DLTA,700.0
DMAS,4982600.0
DMMX,-1200.0
DMND,-300.0
DNAR,-382000.0
DNET,0.0
DOID,448900.0
DOOH,1024900.0
DOSS,-450700.0
DPNS,0.0
DPUM,-73500.0
DRMA,-309200.0
DSFI,263200.0
DSNG,-4389000.0
DSSA,139200.0
DUCK,0.0
DUTI,-200.0
DVLA,0.0
DWGL,-42000.0
DYAN,4300.0
EAST,0.0
ECII,100100.0
EDGE,0.0
EKAD,0.0
ELIT,-1484300.0
ELPI,0.0
ELSA,4172000.0
ELTY,1416100.0
EMAS,3184800.0
EMDE,-64900.0
EMTK,-92600.0
ENAK,0.0
ENRG,-2949300.0
ENVY,0.0
ENZO,100000.0
EPAC,0.0
EPMT,-700.0
ERAA,25956100.0
ERAL,4506500.0
ERTX,-3550900.0
ESIP,43900.0
ESSA,182100.0
ESTA,247400.0
ESTI,-3872300.0
ETWA,0.0
EURO,0.0
EXCL,-12643600.0
FAPA,-3700.0
FAST,9900.0
FASW,0.0
FILM,5755900.0
FIMP,0.0
FIRE,-986800.0
FISH,-400.0
FITT,-1283000.0
FLMC,925200.0
FMII,0.0
FOLK,-533100.0
FOOD,0.0
FORE,57700.0
FORU,-28000.0
FPNI,-242500.0
FUJI,-15200.0
FUTR,1115100.0
FWCT,400.0
GAMA,0.0
GDST,0.0
GDYR,0.0
GEMA,0.0
GEMS,600.0
GGRM,150200.0
GGRP,-23800.0
GHON,-1600.0
GIAA,240100.0
GJTL,-69500.0
GLOB,0.0
GLVA,-15900.0
GMFI,-2190000.0
GMTD,700.0
GOLD,0.0
GOLF,-1998200.0
GOLL,0.0
GOOD,0.0
GOTO,-1267941800.0
GOTOM,0.0
GPRA,705400.0
GPSO,34300.0
GRIA,156100.0
GRPH,0.0
GRPM,-1257000.0
GSMF,-504300.0
GTBO,-28800.0
GTRA,-99700.0
GTSI,2566600.0
GULA,-336800.0
GUNA,-45900.0
GWSA,-37100.0
GZCO,855500.0
HADE,0.0
HAIS,-220500.0
HAJJ,-2319400.0
HALO,-95600.0
HATM,-1262000.0
HBAT,-9900.0
HDFA,0.0
HDIT,211400.0
HEAL,722300.0
HELI,0.0
HERO,-3100.0
HEXA,18500.0
HGII,-24100.0
HILL,142000.0
HITS,0.0
HKMU,0.0
HMSP,-3302100.0
HOKI,-9078900.0
HOME,0.0
HOMI,-239900.0
HOPE,-495300.0
HOTL,0.0
HRME,0.0
HRTA,-239100.0
HRUM,6980600.0
HUMI,5593400.0
HYGN,-22000.0
IATA,-9318900.0
IBFN,0.0
IBOS,-3875000.0
IBST,0.0
ICBP,-4149800.0
ICON,0.0
IDEA,6368600.0
IDPR,0.0
IFII,-109200.0
IFSH,1200.0
IGAR,0.0
IIKP,0.0
IKAI,0.0
IKAN,311100.0
IKBI,0.0
IKPM,-700.0
IMAS,-3800.0
IMJS,-651200.0
IMPC,-1658100.0
INAF,0.0
INAI,-19400.0
INCF,0.0
INCI,0.0
INCO,5562500.0
INDF,-4259700.0
INDO,648000.0
INDR,-10900.0
INDS,-762600.0
INDX,-8100.0
INDY,17200.0
INET,31827500.0
INKP,-6541900.0
INOV,-2919600.0
INPC,-1183600.0
INPP,-34100.0
INPS,0.0
INRU,0.0
INTA,0.0
INTD,0.0
INTP,-253700.0
IOTF,-14900.0
IPAC,0.0
IPCC,310200.0
IPCM,-29600.0
IPOL,-10000.0
IPPE,0.0
IPTV,1430000.0
IRRA,-9100.0
IRSX,-121300.0
ISAP,4795500.0
ISAT,7049300.0
ISEA,242000.0
ISSP,45000.0
ITIC,71100.0
ITMA,399100.0
ITMG,203000.0
JARR,179600.0
JAST,1188500.0
JATI,734000.0
JAWA,-100.0
JAYA,41300.0
JECC,0.0
JGLE,-13000000.0
JIHD,-593800.0
JKON,-2038100.0
JMAS,-128100.0
JPFA,-1447800.0
JRPT,-16400.0
JSKY,0.0
JSMR,444500.0
JSPT,400.0
JTPE,-401400.0
KAEF,-300.0
KAQI,-5223600.0
KARW,0.0
KAYU,0.0
KBAG,0.0
KBLI,-2900.0
KBLM,-300.0
KBLV,-2991800.0
KBRI,0.0
KDSI,0.0
KDTN,-29600.0
KEEN,-625900.0
KEJU,55600.0
KETR,187100.0
KIAS,0.0
KICI,20800.0
KIJA,-23104400.0
KING,0.0
KINO,0.0
KIOS,-3219100.0
KJEN,16100.0
KKES,0.0
KKGI,-33400.0
KLAS,235000.0
KLBF,-20671600.0
KLIN,-16100.0
KMDS,-10000.0
KMTR,0.0
KOBX,-374700.0
KOCI,1600.0
KOIN,0.0
KOKA,657600.0
KONI,-1400.0
KOPI,-18600.0
KOTA,0.0
KPIG,3869400.0
KRAS,-6298300.0
KREN,0.0
KRYA,648300.0
KSIX,-98500.0
KUAS,-1375500.0
LABA,-121100.0
LABS,42200.0
LAJU,-8290500.0
LAND,0.0
LAPD,-28836200.0
LCGP,0.0
LCKM,0.0
LEAD,2878700.0
LFLO,0.0
LIFE,0.0
LINK,-13500.0
LION,190100.0
LIVE,-2284900.0
LMAS,0.0
LMAX,49000.0
LMPI,-60700.0
LMSH,0.0
LOPI,-604000.0
LPCK,-226100.0
LPGI,0.0
LPIN,0.0
LPKR,-13689500.0
LPLI,-300.0
LPPF,225000.0
LPPS,-65600.0
LRNA,0.0
LSIP,-8259000.0
LTLS,0.0
LUCK,84300.0
LUCY,0.0
MABA,0.0
MAGP,0.0
MAHA,-144700.0
MAIN,-219800.0
MANG,-64900.0
MAPA,33500.0
MAPB,0.0
MAPI,-1890500.0
MARI,0.0
MARK,-898300.0
MASB,0.0
MAXI,1200000.0
MAYA,-51800.0
MBAP,0.0
MBMA,-24313300.0
MBSS,212600.0
MBTO,-278200.0
MCAS,1900.0
MCOL,-73500.0
MCOR,-351900.0
MDIA,0.0
MDIY,164000.0
MDKA,4042100.0
MDKI,16700.0
MDLA,-197600.0
MDLN,0.0
MDRN,0.0
MEDC,-679700.0
MEDS,-1383600.0
MEGA,-400.0
MEJA,-36258100.0
MENN,0.0
MERI,0.0
MERK,-1500.0
META,0.0
MFMI,0.0
MGLV,-135000.0
MGNA,-876900.0
MGRO,-52200.0
MHKI,-1119100.0
MICE,0.0
MIDI,-634100.0
MIKA,-922800.0
MINA,12447000.0
MINE,68900.0
MIRA,0.0
MITI,-265800.0
MKAP,-30100.0
MKNT,0.0
MKPI,6300.0
MKTR,-22500.0
MLBI,-200.0
MLIA,101000.0
MLPL,-4157400.0
MLPT,-1400.0
MMIX,-256900.0
MMLP,0.0
MNCN,-4715000.0
MOLI,-152900.0
MORA,-33100.0
MPIX,-4800.0
MPMX,7200.0
MPOW,0.0
MPPA,-867600.0
MPRO,0.0
MPXL,-126800.0
MRAT,112500.0
MREI,-14000.0
MSIE,0.0
MSIN,14389900.0
MSJA,-6147000.0
MSKY,38500.0
MSTI,-334500.0
MTDL,-1952600.0
MTEL,496600.0
MTFN,0.0
MTLA,0.0
MTMH,-8600.0
MTPS,0.0
MTRA,0.0
MTSM,0.0
MTWI,0.0
MUTU,-1700.0
MYOH,-900.0
MYOR,-2002000.0
MYTX,0.0
NAIK,-231600.0
NANO,-1708900.0
NASA,0.0
NASI,-2548000.0
NATO,41600.0
NAYZ,-6081700.0
NCKL,-2475500.0
NELY,-41900.0
NEST,-211000.0
NETV,2095200.0
NFCX,-3800.0
NICE,94300.0
NICK,0.0
NICL,579700.0
NIKL,24100.0
NINE,-5618700.0
NIRO,-3300.0
NISP,-922000.0
NOBU,56500.0
NPGF,-710900.0
NRCA,-186300.0
NSSS,-19074600.0
NTBK,2149500.0
NUSA,0.0
NZIA,0.0
OASA,-14999300.0
OBAT,0.0
OBMD,-17000.0
OCAP,0.0
OILS,200.0
OKAS,-1502200.0
OLIV,43400.0
OMED,133200.0
OMRE,0.0
OPMS,114900.0
PACK,4932900.0
PADA,1009700.0
PADI,12339000.0
PALM,-82000.0
PAMG,0.0
PANI,123000.0
PANR,-53300.0
PANS,-2400.0
PART,959100.0
PBID,-103800.0
PBRX,0.0
PBSA,-34800.0
PCAR,0.0
PDES,0.0
PDPP,4300.0
PEGE,488300.0
PEHA,0.0
PEVE,200.0
PGAS,2573300.0
PGEO,-1442400.0
PGJO,21500.0
PGLI,0.0
PGUN,800.0
PICO,100.0
PIPA,5244700.0
PJAA,0.0
PJHB,-371300.0
PKPK,-68100.0
PLAN,-57800.0
PLAS,0.0
PLIN,0.0
PMJS,1900.0
PMMP,0.0
PMUI,-1107300.0
PNBN,5520200.0
PNBS,-13169500.0
PNGO,200.0
PNIN,1200.0
PNLF,8881200.0
PNSE,0.0
POLA,-6000.0
POLI,0.0
POLL,0.0
POLU,0.0
POLY,0.0
POOL,0.0
PORT,-400.0
POSA,0.0
POWR,-11571200.0
PPGL,0.0
PPRE,7136500.0
PPRI,58700.0
PPRO,0.0
PRAY,-1300.0
PRDA,-1000.0
PRIM,51700.0
PSAB,-5837500.0
PSAT,160200.0
PSDN,-59900.0
PSGO,0.0
PSKT,-6222100.0
PSSI,0.0
PTBA,-382400.0
PTDU,0.0
PTIS,-330400.0
PTMP,0.0
PTMR,0.0
PTPP,-1138200.0
PTPS,147400.0
PTPW,0.0
PTRO,-5671700.0
PTSN,-1000.0
PTSP,-4100.0
PUDP,-1000.0
PURA,230000.0
PURE,0.0
PURI,88800.0
PWON,11514600.0
PYFA,698500.0
PZZA,106600.0
RAAM,-67700.0
RAFI,0.0
RAJA,-1680800.0
RALS,1532100.0
RANC,0.0
RATU,1576800.0
RBMS,0.0
RCCC,0.0
RDTX,-100.0
REAL,-11982100.0
RELF,0.0
RELI,0.0
RGAS,-1600.0
RICY,0.0
RIGS,0.0
RIMO,0.0
RISE,-46900.0
RLCO,-453100.0
RMKE,-778900.0
RMKO,3604100.0
ROCK,-1700.0
RODA,0.0
RONY,0.0
ROTI,-21000.0
RSCH,-1304200.0
RSGK,0.0
RUIS,249800.0
RUNS,0.0
SAFE,0.0
SAGE,0.0
SAME,-125500.0
SAMF,8400.0
SAPX,-27700.0
SATU,-763200.0
SBAT,0.0
SBMA,0.0
SCCO,-1700.0
SCMA,-38829500.0
SCNP,0.0
SCPI,0.0
SDMU,-651200.0
SDPC,-157200.0
SDRA,21800.0
SEMA,0.0
SFAN,-1700.0
SGER,-601000.0
SGRO,-574500.0
SHID,0.0
SHIP,-8400.0
SICO,-1100.0
SIDO,-61100.0
SILO,288800.0
SIMA,0.0
SIMP,-2897100.0
SINI,-135200.0
SIPD,0.0
SKBM,-500.0
SKLT,-135500.0
SKRN,-300.0
SKYB,0.0
SLIS,-225500.0
SMAR,-4800.0
SMBR,-1120600.0
SMCB,0.0
SMDM,-5800.0
SMDR,-4831400.0
SMGA,440900.0
SMGR,-13405900.0
SMIL,-2540700.0
SMKL,0.0
SMKM,671400.0
SMLE,69300.0
SMMA,400.0
SMMT,-12100.0
SMRA,5548000.0
SMRU,0.0
SMSM,-240000.0
SNLK,127100.0
SOCI,-805700.0
SOFA,130400.0
SOHO,1900.0
SOLA,591400.0
SONA,0.0
SOSS,-400.0
SOTS,0.0
SOUL,0.0
SPMA,-7900.0
SPRE,-2894400.0
SPTO,135100.0
SQMI,0.0
SRAJ,-4800.0
SRIL,0.0
SRSN,0.0
SRTG,-1175200.0
SSIA,-415000.0
SSMS,100900.0
SSTM,-420500.0
STAA,-1183700.0
STAR,0.0
STRK,-4495000.0
STTP,0.0
SUGI,0.0
SULI,-102300.0
SUNI,-5800.0
SUPA,3988400.0
SUPR,0.0
SURE,-200.0
SURI,11000.0
SWAT,0.0
SWID,-175200.0
TALF,-500.0
TAMA,0.0
TAMU,0.0
TAPG,-4048900.0
TARA,0.0
TAXI,0.0
TAYS,-363100.0
TBIG,-2125900.0
TBLA,-24600.0
TBMS,-7100.0
TCID,-100.0
TCPI,-320300.0
TDPM,0.0
TEBE,319100.0
TECH,0.0
TELE,0.0
TFAS,0.0
TFCO,0.0
TGKA,0.0
TGRA,0.0
TGUK,0.0
TIFA,-1000.0
TINS,-1117000.0
TIRA,-13300.0
TIRT,0.0
TKIM,-414200.0
TLDN,9500.0
TLKM,-19828900.0
TMAS,-1294000.0
TMPO,-42800.0
TNCA,0.0
TOBA,1845000.0
TOOL,-26700.0
TOPS,0.0
TOSK,1375000.0
TOTL,-286700.0
TOTO,11300.0
TOWR,-1153700.0
TOYS,0.0
TPIA,-1873700.0
TPMA,119500.0
TRAM,0.0
TRGU,-1900.0
TRIL,0.0
TRIM,-35800.0
TRIN,1021700.0
TRIO,0.0
TRIS,-554800.0
TRJA,-9100.0
TRON,395200.0
TRST,-8000.0
TRUE,410800.0
TRUK,-254500.0
TRUS,-6300.0
TSPC,-656400.0
TUGU,1231700.0
TYRE,0.0
UANG,68400.0
UCID,540000.0
UDNG,0.0
UFOE,0.0
ULTJ,1641600.0
UNIC,-400.0
UNIQ,-186300.0
UNIT,0.0
UNSP,-372100.0
UNTD,113700.0
UNTR,2346400.0
UNVR,-2854000.0
URBN,-600.0
UVCR,-755200.0
VAST,-215500.0
VERN,-10500.0
VICI,-58400.0
VICO,-2000.0
VINS,-108100.0
VISI,0.0
VIVA,10000.0
VKTR,26210600.0
VOKS,0.0
VRNA,0.0
VTNY,-81900.0
WAPO,116100.0
WEGE,-160300.0
WEHA,707400.0
WGSH,-18300.0
WICO,0.0
WIDI,0.0
WIFI,796600.0
WIIM,1276700.0
WIKA,0.0
WINE,-145500.0
WINR,0.0
WINS,40400.0
WIRG,1258500.0
WMPP,0.0
WMUU,0.0
WOMF,0.0
WOOD,-210400.0
WOWS,-176600.0
WSBP,0.0
WSKT,0.0
WTON,189200.0
YELO,-496700.0
YOII,127700.0
YPAS,-79000.0
YULE,0.0
YUPI,-300.0
ZATA,-12543600.0
ZBRA,0.0
ZINC,0.0
ZONE,-2100.0
ZYRX,-3600.0
