Ticker,ForeignNet
BELI,-83700.0
BELL,9762300.0
BESS,-28100.0
BEST,-368000.0
BFIN,-12826100.0
BGTG,-11494100.0
BHAT,-3700.0
BHIT,2959400.0
BIKA,0.0
BIKE,-841300.0
BIMA,0.0
BINA,-800.0
BINO,229200.0
BIPI,330976000.0
BIPP,-2725400.0
BIRD,107900.0
BISI,-17400.0
BJBR,-1288100.0
BJTM,-1801400.0
BKDP,1100.0
BKSL,23158400.0
BKSW,0.0
BLES,-31900.0
BLOG,-200300.0
BLTA,1000.0
BLTZ,0.0
BLUE,-30100.0
BMAS,-1700.0
BMBL,0.0
BMHS,-192900.0
BMRI,-97761200.0
BMSR,0.0
BMTR,-2383900.0
BNBA,157400.0
BNBR,218774200.0
BNGA,-1466500.0
BNII,151600.0
BNLI,-22600.0
BOAT,378300.0
BOBA,0.0
BOGA,-100.0
BOLA,131300.0
BOLT,0.0
BOSS,0.0
BPFI,0.0
BPII,2400.0
BPTR,0.0
BRAM,0.0
BREN,-562800.0
BRIS,-3954800.0
BRMS,-14725900.0
BRNA,300.0
BRPT,5559500.0
BRRC,1236300.0
BSBK,1001300.0
BSDE,-12885400.0
BSIM,0.0
BSML,-3311800.0
BSSR,33500.0
BSWD,0.0
BTEK,0.0
BTEL,0.0
BTON,-4100.0
BTPN,300.0
BTPS,-1903700.0
BUAH,-16300.0
BUDI,-10100.0
BUKA,-5840900.0
BUKK,0.0
BULL,113293900.0
BUMI,212686300.0
BUVA,24065800.0
BVIC,-476700.0
BWPT,7583900.0
BYAN,0.0
CAKK,23700.0
CAMP,-3200.0
CANI,-932100.0
CARE,-671500.0
CARS,-48400.0
CASA,-20600.0
CASH,286100.0
CASS,-241000.0
CBDK,-125100.0
CBMF,0.0
CBPE,-86800.0
CBRE,-4008100.0
CBUT,-1100.0
CCSI,0.0
CDIA,14635600.0
CEKA,-400.0
CENT,-264300.0
CFIN,-108700.0
CGAS,-335900.0
CHEK,-118100.0
CHEM,-109500.0
CHIP,0.0
CINT,-29300.0
CITA,57600.0
CITY,75700.0
CLAY,400.0
CLEO,-898300.0
CLPI,-6200.0
CMNP,0.0
CMNT,-3991900.0
CMPP,0.0
CMRY,-370600.0
CNKO,0.0
CNMA,-902800.0
CNTB,0.0
CNTX,0.0
COAL,12703400.0
COCO,600.0
COIN,1147800.0
COWL,0.0
CPIN,1862400.0
CPRI,0.0
CPRO,-10475200.0
CRAB,0.0
CRSN,-1200.0
CSAP,0.0
CSIS,788800.0
CSMI,-132100.0
CSRA,-162000.0
CTBN,0.0
CTRA,-2908500.0
CTTH,50200.0
CUAN,5489000.0
CYBR,512000.0
DAAZ,-225500.0
DADA,0.0
DART,-200.0
DATA,-141700.0
DAYA,5500.0
DCII,0.0
DEAL,0.0
DEFI,0.0
DEPO,-32800.0
DEWA,76910900.0
DEWI,-3796300.0
DFAM,576900.0
DGIK,224800.0
DGNS,72000.0
DGWG,-1403200.0
DIGI,0.0
DILD,-2342100.0
DIVA,-1700.0
DKFT,-1650600.0
DKHH,-4212100.0
DLTA,-5400.0
DMAS,-673300.0
DMMX,0.0
DMND,-5100.0
DNAR,-144600.0
DNET,0.0
DOID,3078100.0
DOOH,5791200.0
DOSS,0.0
DPNS,0.0
DPUM,-277600.0
DRMA,-756200.0
DSFI,-1042200.0
DSNG,-1065400.0
DSSA,-192200.0
DUCK,0.0
DUTI,0.0
DVLA,0.0
DWGL,57300.0
DYAN,-112200.0
EAST,-261400.0
ECII,0.0
EDGE,0.0
EKAD,0.0
ELIT,-1093500.0
ELPI,-204200.0
ELSA,44183000.0
ELTY,722400.0
EMAS,896500.0
EMDE,141800.0
EMTK,1607300.0
ENAK,0.0
ENRG,49957200.0
ENVY,0.0
ENZO,-108400.0
EPAC,0.0
EPMT,0.0
ERAA,-21372900.0
ERAL,-1568200.0
ERTX,258700.0
ESIP,34200.0
ESSA,4242500.0
ESTA,-58700.0
ESTI,13900.0
ETWA,0.0
EURO,2008600.0
EXCL,1631400.0
FAPA,-3400.0
FAST,-3274400.0
FASW,0.0
FILM,-629100.0
FIMP,0.0
FIRE,1826600.0
FISH,0.0
FITT,148400.0
FLMC,0.0
FMII,0.0
FOLK,217100.0
FOOD,1400.0
FORE,-2654500.0
FORU,8700.0
FPNI,173100.0
FUJI,64900.0
FUTR,2095500.0
FWCT,1700.0
GAMA,0.0
GDST,300.0
GDYR,291000.0
GEMA,-200.0
GEMS,-8900.0
GGRM,-2000.0
GGRP,21600.0
GHON,0.0
GIAA,-131500.0
GJTL,-107800.0
GLOB,0.0
GLVA,0.0
GMFI,0.0
GMTD,1900.0
GOLD,0.0
GOLF,664100.0
GOLL,0.0
GOOD,42000.0
GOTO,-784840500.0
GOTOM,0.0
GPRA,107600.0
GPSO,26600.0
GRIA,-1373700.0
GRPH,590000.0
GRPM,235300.0
GSMF,-114300.0
GTBO,0.0
GTRA,67200.0
GTSI,24541100.0
GULA,-165700.0
GUNA,3100.0
GWSA,-20500.0
GZCO,351900.0
HADE,0.0
HAIS,-73400.0
HAJJ,-393100.0
HALO,-120100.0
HATM,-831000.0
HBAT,1000.0
HDFA,166700.0
HDIT,-74800.0
HEAL,-6718700.0
HELI,0.0
HERO,-237000.0
HEXA,-10000.0
HGII,-104700.0
HILL,100000.0
HITS,0.0
HKMU,0.0
HMSP,4153900.0
HOKI,-648200.0
HOME,0.0
HOMI,-25200.0
HOPE,3530100.0
HOTL,0.0
HRME,0.0
HRTA,4488700.0
HRUM,-4029900.0
HUMI,9252100.0
HYGN,0.0
IATA,-13563800.0
IBFN,0.0
IBOS,-416300.0
IBST,0.0
ICBP,-959000.0
ICON,-155400.0
IDEA,2954700.0
IDPR,0.0
IFII,32600.0
IFSH,0.0
IGAR,0.0
IIKP,0.0
IKAI,0.0
IKAN,768200.0
IKBI,-1600.0
IKPM,0.0
IMAS,-33300.0
IMJS,107000.0
IMPC,919800.0
INAF,0.0
INAI,-470400.0
INCF,2300.0
INCI,0.0
INCO,-3137100.0
INDF,-6310300.0
INDO,81800.0
INDR,-11800.0
INDS,2169200.0
INDX,-1625600.0
INDY,2130100.0
INET,42565600.0
INKP,-1212100.0
INOV,-54500.0
INPC,2582200.0
INPP,0.0
INPS,500.0
INRU,0.0
INTA,0.0
INTD,0.0
INTP,-373200.0
IOTF,732000.0
IPAC,0.0
IPCC,99400.0
IPCM,-1700.0
IPOL,0.0
IPPE,0.0
IPTV,1700000.0
IRRA,168400.0
IRSX,-6510500.0
ISAP,-6258300.0
ISAT,4075100.0
ISEA,-31400.0
ISSP,-22400.0
ITIC,-64800.0
ITMA,-34900.0
ITMG,1978700.0
JARR,758300.0
JAST,475700.0
JATI,115000.0
JAWA,-44800.0
JAYA,-2085000.0
JECC,0.0
JGLE,-50000.0
JIHD,48100.0
JKON,-10300.0
JMAS,0.0
JPFA,2711200.0
JRPT,1800.0
JSKY,0.0
JSMR,433300.0
JSPT,8500.0
JTPE,-194300.0
KAEF,0.0
KAQI,14592000.0
KARW,0.0
KAYU,0.0
KBAG,0.0
KBLI,0.0
KBLM,6000.0
KBLV,-11180300.0
KBRI,0.0
KDSI,0.0
KDTN,316200.0
KEEN,-632400.0
KEJU,-171100.0
KETR,4264800.0
KIAS,0.0
KICI,-5800.0
KIJA,-4255000.0
KING,0.0
KINO,16300.0
KIOS,3198300.0
KJEN,-106400.0
KKES,0.0
KKGI,135100.0
KLAS,-82500.0
KLBF,-16501200.0
KLIN,-5400.0
KMDS,-5700.0
KMTR,4500.0
KOBX,-39000.0
KOCI,413900.0
KOIN,0.0
KOKA,-362300.0
KONI,1600.0
KOPI,-16500.0
KOTA,-366500.0
KPIG,15779800.0
KRAS,-995000.0
KREN,0.0
KRYA,-15557000.0
KSIX,25100.0
KUAS,848100.0
LABA,484600.0
LABS,-131000.0
LAJU,-2935500.0
LAND,-145900.0
LAPD,-945100.0
LCGP,0.0
LCKM,23400.0
LEAD,10347300.0
LFLO,0.0
LIFE,0.0
LINK,0.0
LION,93000.0
LIVE,4500.0
LMAS,0.0
LMAX,0.0
LMPI,0.0
LMSH,0.0
LOPI,-62900.0
LPCK,465400.0
LPGI,0.0
LPIN,0.0
LPKR,-2622000.0
LPLI,-28800.0
LPPF,-741700.0
LPPS,-312500.0
LRNA,0.0
LSIP,355500.0
LTLS,-2100.0
LUCK,-2100.0
LUCY,200.0
MABA,0.0
MAGP,0.0
MAHA,-1491200.0
MAIN,438900.0
MANG,2153300.0
MAPA,2820800.0
MAPB,-200.0
MAPI,-1331500.0
MARI,0.0
MARK,-941700.0
MASB,-2300.0
MAXI,0.0
MAYA,100300.0
MBAP,-17800.0
MBMA,-37983900.0
MBSS,-79800.0
MBTO,0.0
MCAS,11000.0
MCOL,7400.0
MCOR,-2800.0
MDIA,14563700.0
MDIY,99800.0
MDKA,-4070300.0
MDKI,-317500.0
MDLA,-369700.0
MDLN,723100.0
MDRN,0.0
MEDC,14600200.0
MEDS,-14000.0
MEGA,-3400.0
MEJA,769500.0
MENN,0.0
MERI,242300.0
MERK,-700.0
META,0.0
MFMI,0.0
MGLV,119200.0
MGNA,136200.0
MGRO,-36800.0
MHKI,4543300.0
MICE,0.0
MIDI,3375700.0
MIKA,28800.0
MINA,9945500.0
MINE,-10300.0
MIRA,0.0
MITI,-360200.0
MKAP,-1200.0
MKNT,0.0
MKPI,-6700.0
MKTR,-44300.0
MLBI,30200.0
MLIA,10800.0
MLPL,-11079900.0
MLPT,-600.0
MMIX,56400.0
MMLP,-13000.0
MNCN,346300.0
MOLI,-41000.0
MORA,-288700.0
MPIX,-1616100.0
MPMX,-1338400.0
MPOW,-597100.0
MPPA,0.0
MPRO,0.0
MPXL,-39200.0
MRAT,0.0
MREI,8700.0
MSIE,0.0
MSIN,-216400.0
MSJA,-1138000.0
MSKY,4266900.0
MSTI,-97600.0
MTDL,1030300.0
MTEL,-4929000.0
MTFN,0.0
MTLA,-500.0
MTMH,-500.0
MTPS,0.0
MTRA,0.0
MTSM,0.0
MTWI,9100.0
MUTU,-213000.0
MYOH,0.0
MYOR,-1287100.0
MYTX,-4100.0
NAIK,-79000.0
NANO,-145900.0
NASA,0.0
NASI,1407100.0
NATO,-4600.0
NAYZ,166600.0
NCKL,10609800.0
NELY,-268300.0
NEST,-174000.0
NETV,11312000.0
NFCX,0.0
NICE,293800.0
NICK,0.0
NICL,-214100.0
NIKL,81700.0
NINE,-9769500.0
NIRO,-2000.0
NISP,85200.0
NOBU,985100.0
NPGF,-2480000.0
NRCA,521900.0
NSSS,-16394400.0
NTBK,-881500.0
NUSA,0.0
NZIA,0.0
OASA,8935200.0
OBAT,1000.0
OBMD,269500.0
OCAP,0.0
OILS,1351500.0
OKAS,85600.0
OLIV,2782200.0
OMED,1141300.0
OMRE,1000.0
OPMS,50800.0
PACK,-7564800.0
PADA,2436700.0
PADI,41594000.0
PALM,-71400.0
PAMG,0.0
PANI,11700.0
PANR,-24400.0
PANS,-5300.0
PART,26900.0
PBID,-57300.0
PBRX,1425000.0
PBSA,336800.0
PCAR,0.0
PDES,0.0
PDPP,-5000.0
PEGE,-98300.0
PEHA,-100.0
PEVE,200.0
PGAS,-8523500.0
PGEO,-890700.0
PGJO,-3800.0
PGLI,2000.0
PGUN,-400.0
PICO,-3000.0
PIPA,1322100.0
PJAA,0.0
PJHB,661800.0
PKPK,-81100.0
PLAN,0.0
PLAS,0.0
PLIN,0.0
PMJS,0.0
PMMP,0.0
PMUI,-221100.0
PNBN,-378400.0
PNBS,-8400.0
PNGO,-12500.0
PNIN,-600.0
PNLF,-3972200.0
PNSE,0.0
POLA,0.0
POLI,0.0
POLL,0.0
POLU,0.0
POLY,0.0
POOL,0.0
PORT,0.0
POSA,0.0
POWR,-1475200.0
PPGL,-175900.0
PPRE,6685900.0
PPRI,400100.0
PPRO,0.0
PRAY,0.0
PRDA,28000.0
PRIM,0.0
PSAB,19600900.0
PSAT,-44700.0
PSDN,5100.0
PSGO,-154400.0
PSKT,-4622100.0
PSSI,600.0
PTBA,8311200.0
PTDU,0.0
PTIS,0.0
PTMP,148000.0
PTMR,0.0
PTPP,36400.0
PTPS,-155100.0
PTPW,0.0
PTRO,7006000.0
PTSN,-139600.0
PTSP,0.0
PUDP,-5100.0
PURA,0.0
PURE,0.0
PURI,-600.0
PWON,-3486600.0
PYFA,1637000.0
PZZA,-11300.0
RAAM,-12200.0
RAFI,0.0
RAJA,1974300.0
RALS,-2271900.0
RANC,34300.0
RATU,-451500.0
RBMS,0.0
RCCC,0.0
RDTX,0.0
REAL,3128800.0
RELF,-521800.0
RELI,0.0
RGAS,0.0
RICY,0.0
RIGS,-17300.0
RIMO,0.0
RISE,24600.0
RLCO,2383200.0
RMKE,734400.0
RMKO,10020100.0
ROCK,-33200.0
RODA,-110800.0
RONY,6600.0
ROTI,-39000.0
RSCH,-430800.0
RSGK,0.0
RUIS,892200.0
RUNS,0.0
SAFE,0.0
SAGE,0.0
SAME,4700.0
SAMF,38700.0
SAPX,0.0
SATU,-87700.0
SBAT,0.0
SBMA,0.0
SCCO,-1700.0
SCMA,30894600.0
SCNP,0.0
SCPI,0.0
SDMU,-214800.0
SDPC,0.0
SDRA,-43200.0
SEMA,0.0
SFAN,-1200.0
SGER,-1011200.0
SGRO,11800.0
SHID,0.0
SHIP,-1100.0
SICO,48700.0
SIDO,-1332200.0
SILO,16600.0
SIMA,0.0
SIMP,-1857700.0
SINI,40500.0
SIPD,0.0
SKBM,64600.0
SKLT,-200.0
SKRN,-13000.0
SKYB,0.0
SLIS,-2108700.0
SMAR,26700.0
SMBR,-163600.0
SMCB,0.0
SMDM,-3700.0
SMDR,-3297500.0
SMGA,1204500.0
SMGR,-4723600.0
SMIL,-753900.0
SMKL,-83300.0
SMKM,330900.0
SMLE,-296100.0
SMMA,0.0
SMMT,-113100.0
SMRA,-4832800.0
SMRU,0.0
SMSM,-92800.0
SNLK,-11100.0
SOCI,21105900.0
SOFA,-928100.0
SOHO,-2200.0
SOLA,-1539000.0
SONA,-500.0
SOSS,0.0
SOTS,226400.0
SOUL,0.0
SPMA,-38800.0
SPRE,248800.0
SPTO,437200.0
SQMI,-3366200.0
SRAJ,-300.0
SRIL,0.0
SRSN,-1295600.0
SRTG,-393900.0
SSIA,-294100.0
SSMS,364300.0
SSTM,-12500.0
STAA,-676200.0
STAR,-20300.0
STRK,919300.0
STTP,0.0
SUGI,0.0
SULI,-76100.0
SUNI,-1000.0
SUPA,13583800.0
SUPR,0.0
SURE,-700.0
SURI,0.0
SWAT,0.0
SWID,2300.0
TALF,5300.0
TAMA,0.0
TAMU,0.0
TAPG,549100.0
TARA,0.0
TAXI,0.0
TAYS,-12900.0
TBIG,-2385600.0
TBLA,-323000.0
TBMS,-1900.0
TCID,0.0
TCPI,-188700.0
TDPM,0.0
TEBE,290100.0
TECH,0.0
TELE,0.0
TFAS,-100.0
TFCO,0.0
TGKA,-500.0
TGRA,0.0
TGUK,0.0
TIFA,0.0
TINS,2040200.0
TIRA,0.0
TIRT,500.0
TKIM,255500.0
TLDN,-118600.0
TLKM,2979500.0
TMAS,-3403500.0
TMPO,0.0
TNCA,0.0
TOBA,2417900.0
TOOL,-494700.0
TOPS,0.0
TOSK,-42310000.0
TOTL,-1385200.0
TOTO,6500.0
TOWR,-6956400.0
TOYS,0.0
TPIA,-2261900.0
TPMA,-1368300.0
TRAM,0.0
TRGU,-15700.0
TRIL,0.0
TRIM,-3800.0
TRIN,580500.0
TRIO,0.0
TRIS,241700.0
TRJA,0.0
TRON,1316200.0
TRST,1500.0
TRUE,-19654500.0
TRUK,-224000.0
TRUS,0.0
TSPC,-22600.0
TUGU,-340900.0
TYRE,-1100.0
UANG,124200.0
UCID,36900.0
UDNG,0.0
UFOE,0.0
ULTJ,2000100.0
UNIC,-100.0
UNIQ,-9700.0
UNIT,0.0
UNSP,32500.0
UNTD,-99300.0
UNTR,-288600.0
UNVR,-899700.0
URBN,-200.0
UVCR,300500.0
VAST,18200.0
VERN,-58900.0
VICI,-657200.0
VICO,-300.0
VINS,135300.0
VISI,-226900.0
VIVA,0.0
VKTR,23692700.0
VOKS,-20600.0
VRNA,0.0
VTNY,-588400.0
WAPO,-8400.0
WEGE,0.0
WEHA,422900.0
WGSH,0.0
WICO,0.0
WIDI,0.0
WIFI,-767200.0
WIIM,-1696000.0
WIKA,0.0
WINE,768600.0
WINR,0.0
WINS,-1561900.0
WIRG,5527100.0
WMPP,0.0
WMUU,22169300.0
WOMF,0.0
WOOD,-176100.0
WOWS,-657700.0
WSBP,0.0
WSKT,0.0
WTON,-455100.0
YELO,6248200.0
YOII,-846100.0
YPAS,-14000.0
YULE,1900.0
YUPI,-1300.0
ZATA,-3870200.0
ZBRA,0.0
ZINC,0.0
ZONE,0.0
ZYRX,-5100.0
