Ticker,ForeignNet
ENZO,0.0
EPAC,0.0
EPMT,-1000.0
ERAA,-16668600.0
ERAL,-6363000.0
ERTX,3603600.0
ESIP,-32800.0
ESSA,-1567200.0
ESTA,44300.0
ESTI,-112400.0
ETWA,0.0
EURO,15500.0
EXCL,13889500.0
FAPA,-1900.0
FAST,699500.0
FASW,0.0
FILM,-1257100.0
FIMP,0.0
FIRE,2161000.0
FISH,-20500.0
FITT,-1986400.0
FLMC,-100.0
FMII,0.0
FOLK,800300.0
FOOD,0.0
FORE,-154800.0
FORU,-13700.0
FPNI,-453600.0
FUJI,-13700.0
FUTR,8391400.0
FWCT,-216500.0
GAMA,0.0
GDST,-16400.0
GDYR,-30600.0
GEMA,8100.0
GEMS,0.0
GGRM,600.0
GGRP,17000.0
GHON,700.0
GIAA,342800.0
GJTL,-1161300.0
GLOB,0.0
GLVA,-1000.0
GMFI,413500.0
GMTD,900.0
GOLD,0.0
GOLF,4246500.0
GOLL,0.0
GOOD,42300.0
GOTO,230353000.0
GOTOM,0.0
GPRA,2463100.0
GPSO,-223800.0
GRIA,-12700.0
GRPH,0.0
GRPM,1915600.0
GSMF,730900.0
GTBO,-800.0
GTRA,85400.0
GTSI,21248800.0
GULA,62600.0
GUNA,-172800.0
GWSA,-152500.0
GZCO,-3079100.0
HADE,0.0
HAIS,-117300.0
HAJJ,146800.0
HALO,1285600.0
HATM,605100.0
HBAT,67100.0
HDFA,77500.0
HDIT,553800.0
HEAL,-341300.0
HELI,-700.0
HERO,61900.0
HEXA,1700.0
HGII,-5900.0
HILL,-328000.0
HITS,0.0
HKMU,0.0
HMSP,5162400.0
HOKI,981300.0
HOME,0.0
HOMI,483500.0
HOPE,3175300.0
HOTL,0.0
HRME,0.0
HRTA,3616900.0
HRUM,-2747000.0
HUMI,19408000.0
HYGN,0.0
IATA,-46042700.0
IBFN,0.0
IBOS,0.0
IBST,0.0
ICBP,-4599600.0
ICON,0.0
IDEA,-718600.0
IDPR,-40700.0
IFII,-168400.0
IFSH,0.0
IGAR,0.0
IIKP,0.0
IKAI,-588900.0
IKAN,-35500.0
IKBI,66500.0
IKPM,50000.0
IMAS,2500.0
IMJS,-87100.0
IMPC,4693800.0
INAF,0.0
INAI,-116500.0
INCF,0.0
INCI,0.0
INCO,1839200.0
INDF,1119900.0
INDO,-2128000.0
INDR,-600.0
INDS,-246000.0
INDX,-546400.0
INDY,5176700.0
INET,44485800.0
INKP,866900.0
INOV,162400.0
INPC,-1834800.0
INPP,-7700.0
INPS,0.0
INRU,0.0
INTA,0.0
INTD,34800.0
INTP,-590100.0
IOTF,-1963700.0
IPAC,0.0
IPCC,-76400.0
IPCM,-9600.0
IPOL,-359600.0
IPPE,0.0
IPTV,1460000.0
IRRA,7300.0
IRSX,3198100.0
ISAP,263900.0
ISAT,-4736500.0
ISEA,11700.0
ISSP,-353200.0
ITIC,-15700.0
ITMA,66600.0
ITMG,-574200.0
JARR,-80400.0
JAST,1868300.0
JATI,-46000.0
JAWA,0.0
JAYA,-1039300.0
JECC,0.0
JGLE,0.0
JIHD,264200.0
JKON,806200.0
JMAS,-41400.0
JPFA,449700.0
JRPT,-5400.0
JSKY,0.0
JSMR,224000.0
JSPT,-800.0
JTPE,-107400.0
KAEF,0.0
KAQI,-5839900.0
KARW,0.0
KAYU,0.0
KBAG,0.0
KBLI,-35000.0
KBLM,31300.0
KBLV,-519200.0
KBRI,0.0
KDSI,0.0
KDTN,-102700.0
KEEN,-216700.0
KEJU,35200.0
KETR,-2151100.0
KIAS,0.0
KICI,6900.0
KIJA,-13835100.0
KING,0.0
KINO,0.0
KIOS,3581700.0
KJEN,-125200.0
KKES,0.0
KKGI,-449300.0
KLAS,-514900.0
KLBF,-4266300.0
KLIN,-35800.0
KMDS,8400.0
KMTR,1800.0
KOBX,0.0
KOCI,-1937100.0
KOIN,0.0
KOKA,7695500.0
KONI,0.0
KOPI,0.0
KOTA,0.0
KPIG,8009000.0
KRAS,967500.0
KREN,0.0
KRYA,-156100.0
KSIX,-11500.0
KUAS,820200.0
LABA,-1510400.0
LABS,-77700.0
LAJU,8485900.0
LAND,0.0
LAPD,1111200.0
LCGP,0.0
LCKM,4100.0
LEAD,2920300.0
LFLO,0.0
LIFE,-900.0
LINK,2000.0
LION,-169100.0
LIVE,-410100.0
LMAS,0.0
LMAX,309100.0
LMPI,48300.0
LMSH,0.0
LOPI,-443200.0
LPCK,-300300.0
LPGI,0.0
LPIN,0.0
LPKR,1498400.0
LPLI,71200.0
LPPF,-602500.0
LPPS,-3200.0
LRNA,0.0
LSIP,-2775700.0
LTLS,-4000.0
LUCK,-160200.0
LUCY,0.0
MABA,0.0
MAGP,0.0
MAHA,1091300.0
MAIN,294200.0
MANG,-38400.0
MAPA,-8755700.0
MAPB,0.0
MAPI,1262000.0
MARI,-573300.0
MARK,-309800.0
MASB,0.0
MAXI,-99300.0
MAYA,-8800.0
MBAP,4500.0
MBMA,9060000.0
MBSS,371700.0
MBTO,1615300.0
MCAS,-800.0
MCOL,-2300.0
MCOR,-127100.0
MDIA,4143600.0
MDIY,-16900.0
MDKA,-21250800.0
MDKI,0.0
MDLA,-160000.0
MDLN,-25900.0
MDRN,0.0
MEDC,4019700.0
MEDS,5715800.0
MEGA,0.0
MEJA,8971100.0
MENN,0.0
MERI,-27800.0
MERK,0.0
META,0.0
MFMI,0.0
MGLV,78600.0
MGNA,0.0
MGRO,-174800.0
MHKI,1155400.0
MICE,24600.0
MIDI,-2895700.0
MIKA,-567500.0
MINA,33926700.0
MINE,48100.0
MIRA,0.0
MITI,-12600.0
MKAP,-8500.0
MKNT,0.0
MKPI,-6000.0
MKTR,-174500.0
MLBI,-42200.0
MLIA,55900.0
MLPL,557400.0
MLPT,-300.0
MMIX,-127600.0
MMLP,-208900.0
MNCN,-3016100.0
MOLI,181900.0
MORA,552200.0
MPIX,-255000.0
MPMX,-2516100.0
MPOW,1800.0
MPPA,245200.0
MPRO,0.0
MPXL,161500.0
MRAT,-69800.0
MREI,408400.0
MSIE,0.0
MSIN,-2243600.0
MSJA,4366100.0
MSKY,-155200.0
MSTI,-404600.0
MTDL,-5874600.0
MTEL,480700.0
MTFN,0.0
MTLA,500.0
MTMH,-600.0
MTPS,0.0
MTRA,0.0
MTSM,0.0
MTWI,0.0
MUTU,-548600.0
MYOH,-500.0
MYOR,-2914000.0
MYTX,0.0
NAIK,88500.0
NANO,3383200.0
NASA,0.0
NASI,-5281200.0
NATO,0.0
NAYZ,-4432700.0
NCKL,1483700.0
NELY,81000.0
NEST,-79400.0
NETV,-3174700.0
NFCX,40400.0
NICE,-98300.0
NICK,8900.0
NICL,46100.0
NIKL,-260500.0
NINE,-1921800.0
NIRO,-90100.0
NISP,844000.0
NOBU,-589600.0
NPGF,-1986200.0
NRCA,-238300.0
NSSS,3515700.0
NTBK,-44821400.0
NUSA,0.0
NZIA,-2150600.0
OASA,1252200.0
OBAT,300.0
OBMD,-100500.0
OCAP,0.0
OILS,1700.0
OKAS,-727000.0
OLIV,943700.0
OMED,-275600.0
OMRE,0.0
OPMS,-518600.0
PACK,20000.0
PADA,6033600.0
PADI,68217900.0
PALM,-115100.0
PAMG,-11000.0
PANI,3852400.0
PANR,177600.0
PANS,0.0
PART,2083900.0
PBID,-123700.0
PBRX,6000000.0
PBSA,367500.0
PCAR,0.0
PDES,-3600.0
PDPP,-26000.0
PEGE,-808700.0
PEHA,-4800.0
PEVE,-158600.0
PGAS,9185900.0
PGEO,-811800.0
PGJO,4200.0
PGLI,0.0
PGUN,-12200.0
PICO,9400.0
PIPA,5205500.0
PJAA,0.0
PJHB,-1009400.0
PKPK,329400.0
PLAN,0.0
PLAS,0.0
PLIN,0.0
PMJS,0.0
PMMP,0.0
PMUI,-172000.0
PNBN,-6935500.0
PNBS,-17700.0
PNGO,-3600.0
PNIN,-104700.0
PNLF,-584000.0
PNSE,-10500.0
POLA,0.0
POLI,0.0
POLL,0.0
POLU,0.0
POLY,0.0
POOL,0.0
PORT,0.0
POSA,0.0
POWR,-2854700.0
PPGL,0.0
PPRE,-2194300.0
PPRI,-581400.0
PPRO,0.0
PRAY,-200.0
PRDA,2300.0
PRIM,-339900.0
PSAB,956100.0
PSAT,35000.0
PSDN,-379600.0
PSGO,-81300.0
PSKT,17992900.0
PSSI,0.0
PTBA,-2408900.0
PTDU,0.0
PTIS,0.0
PTMP,29900.0
PTMR,0.0
PTPP,-3521000.0
PTPS,882900.0
PTPW,0.0
PTRO,-5539100.0
PTSN,-2500.0
PTSP,-9900.0
PUDP,8600.0
PURA,3100000.0
PURE,0.0
PURI,130800.0
PWON,-9117700.0
PYFA,1631000.0
PZZA,2100.0
RAAM,-201200.0
RAFI,0.0
RAJA,2569400.0
RALS,37300.0
RANC,900.0
RATU,-604900.0
RBMS,0.0
RCCC,4600.0
RDTX,100.0
REAL,-5243300.0
RELF,238100.0
RELI,-1100.0
RGAS,200.0
RICY,0.0
RIGS,-2200.0
RIMO,0.0
RISE,24600.0
RLCO,0.0
RMKE,5072500.0
RMKO,8080500.0
ROCK,0.0
RODA,0.0
RONY,8300.0
ROTI,-20000.0
RSCH,-350900.0
RSGK,0.0
RUIS,179700.0
RUNS,0.0
SAFE,-272900.0
SAGE,0.0
SAME,83600.0
SAMF,-7600.0
SAPX,-29200.0
SATU,-4700.0
SBAT,0.0
SBMA,0.0
SCCO,-31000.0
SCMA,-19356800.0
SCNP,0.0
SCPI,0.0
SDMU,306900.0
SDPC,26600.0
SDRA,22300.0
SEMA,0.0
SFAN,-1700.0
SGER,-412400.0
SGRO,-180000.0
SHID,0.0
SHIP,-1000.0
SICO,-200.0
SIDO,-1123200.0
SILO,722600.0
SIMA,0.0
SIMP,283700.0
SINI,50000.0
SIPD,0.0
SKBM,-9200.0
SKLT,-41400.0
SKRN,-14800.0
SKYB,0.0
SLIS,-188600.0
SMAR,18800.0
SMBR,-1965100.0
SMCB,0.0
SMDM,0.0
SMDR,-5169700.0
SMGA,-610100.0
SMGR,-310700.0
SMIL,-23304300.0
SMKL,36800.0
SMKM,1476800.0
SMLE,55900.0
SMMA,17900.0
SMMT,-6000.0
SMRA,-14550400.0
SMRU,0.0
SMSM,-142300.0
SNLK,100.0
SOCI,6019400.0
SOFA,-140600.0
SOHO,4700.0
SOLA,1813600.0
SONA,-8900.0
SOSS,-400.0
SOTS,0.0
SOUL,0.0
SPMA,-51400.0
SPRE,0.0
SPTO,-116800.0
SQMI,0.0
SRAJ,-5900.0
SRIL,0.0
SRSN,-1022000.0
SRTG,-2216000.0
SSIA,-443600.0
SSMS,-414700.0
SSTM,37400.0
STAA,201200.0
STAR,0.0
STRK,-7444900.0
STTP,200.0
SUGI,0.0
SULI,-99900.0
SUNI,2600.0
SUPA,-6054200.0
SUPR,0.0
SURE,2400.0
SURI,7000.0
SWAT,0.0
SWID,142400.0
TALF,5800.0
TAMA,0.0
TAMU,0.0
TAPG,-2740000.0
TARA,0.0
TAXI,27200.0
TAYS,-36700.0
TBIG,-272100.0
TBLA,-195200.0
TBMS,0.0
TCID,-500.0
TCPI,-73400.0
TDPM,0.0
TEBE,672500.0
TECH,0.0
TELE,0.0
TFAS,0.0
TFCO,0.0
TGKA,0.0
TGRA,0.0
TGUK,0.0
TIFA,-20200.0
TINS,-5402200.0
TIRA,0.0
TIRT,0.0
TKIM,-243400.0
TLDN,4700.0
TLKM,47052600.0
TMAS,-997300.0
TMPO,5900.0
TNCA,-100.0
TOBA,-2707700.0
TOOL,266900.0
TOPS,0.0
TOSK,3579400.0
TOTL,-684800.0
TOTO,3000.0
TOWR,-40318400.0
TOYS,0.0
TPIA,516800.0
TPMA,299700.0
TRAM,0.0
TRGU,110300.0
TRIL,0.0
TRIM,-68200.0
TRIN,-1173900.0
TRIO,0.0
TRIS,-81000.0
TRJA,7500.0
TRON,3563400.0
TRST,-500.0
TRUE,4129400.0
TRUK,-48900.0
TRUS,1700.0
TSPC,-127200.0
TUGU,1365300.0
TYRE,-27200.0
UANG,79600.0
UCID,99200.0
UDNG,84300.0
UFOE,0.0
ULTJ,-828100.0
UNIC,-300.0
UNIQ,7073200.0
UNIT,0.0
UNSP,241900.0
UNTD,-968000.0
UNTR,-722400.0
UNVR,-14420600.0
URBN,-86600.0
UVCR,-2146500.0
VAST,-10600.0
VERN,-700.0
VICI,-72600.0
VICO,0.0
VINS,-924000.0
VISI,0.0
VIVA,0.0
VKTR,-10875000.0
VOKS,3200.0
VRNA,0.0
VTNY,-24300.0
WAPO,-24000.0
WEGE,4221000.0
WEHA,419500.0
WGSH,0.0
WICO,0.0
WIDI,0.0
WIFI,-1637200.0
WIIM,-1041900.0
WIKA,0.0
WINE,-7400.0
WINR,0.0
WINS,331900.0
WIRG,-4187200.0
WMPP,0.0
WMUU,90000.0
WOMF,0.0
WOOD,-37200.0
WOWS,765900.0
WSBP,0.0
WSKT,0.0
WTON,6227400.0
YELO,252000.0
YOII,1970100.0
YPAS,2600.0
YULE,0.0
YUPI,0.0
ZATA,3777600.0
ZBRA,0.0
ZINC,160000.0
ZONE,0.0
ZYRX,-3300.0
