Date,Close,High,Low,Open,Volume
2025-11-11,27950.0,28000.0,27775.0,27975.0,1783100
2025-11-12,28300.0,28350.0,27750.0,27875.0,4204400
2025-11-13,28250.0,28450.0,28125.0,28300.0,2214000
2025-11-14,28050.0,28250.0,27900.0,28250.0,1727200
2025-11-17,28025.0,28250.0,27975.0,28000.0,1640800
2025-11-18,27250.0,28200.0,27150.0,28025.0,3085600
2025-11-19,27300.0,27425.0,27175.0,27250.0,2083900
2025-11-20,27000.0,27550.0,27000.0,27350.0,2288100
2025-11-21,27025.0,27150.0,26900.0,27000.0,2051500
2025-11-24,27300.0,27350.0,26700.0,27000.0,6369800
2025-11-25,27375.0,27800.0,27150.0,27800.0,2328200
2025-11-26,27800.0,27800.0,27325.0,27450.0,2627300
2025-11-27,28350.0,28375.0,27675.0,27900.0,3673200
2025-11-28,28000.0,28425.0,28000.0,28350.0,2742600
2025-12-01,27975.0,27975.0,27125.0,27125.0,3000800
2025-12-02,28525.0,28700.0,27925.0,27925.0,4451300
2025-12-03,28700.0,28800.0,28475.0,28475.0,2378800
2025-12-04,30675.0,30675.0,28800.0,29000.0,12219400
2025-12-05,30850.0,31000.0,30100.0,30825.0,5572500
2025-12-08,29350.0,30650.0,29200.0,30650.0,5912500
2025-12-09,29500.0,29800.0,28950.0,29500.0,6501700
2025-12-10,30000.0,30000.0,29300.0,29725.0,3015900
2025-12-11,29425.0,29800.0,29325.0,29800.0,3297600
2025-12-12,28875.0,29750.0,28600.0,29750.0,4647700
2025-12-15,28350.0,28800.0,28300.0,28800.0,3238700
2025-12-16,28150.0,28450.0,28150.0,28350.0,2697300
2025-12-17,28050.0,28200.0,27850.0,28150.0,5006500
2025-12-18,28975.0,28975.0,28025.0,28050.0,4630000
2025-12-19,29800.0,30125.0,28975.0,29325.0,14764500
2025-12-22,29975.0,30500.0,29200.0,29425.0,5642100
2025-12-23,29800.0,30250.0,29675.0,29850.0,2561000
2025-12-24,29650.0,30000.0,29575.0,29575.0,1669600
2025-12-29,29600.0,29800.0,29375.0,29625.0,3747900
2025-12-30,29500.0,29800.0,29400.0,29600.0,4433400
2026-01-02,30100.0,30100.0,29050.0,29050.0,2932800
2026-01-05,30800.0,31200.0,29975.0,30000.0,5271500
2026-01-06,31275.0,31275.0,30450.0,30800.0,4260000
2026-01-07,31500.0,31800.0,31250.0,31275.0,4616800
2026-01-08,31650.0,31750.0,31100.0,31100.0,2504900
2026-01-09,31500.0,31800.0,31125.0,31125.0,4066400
2026-01-12,31350.0,31900.0,30900.0,31625.0,2643600
2026-01-13,31450.0,31550.0,31100.0,31350.0,2386400
2026-01-14,31500.0,31825.0,31125.0,31450.0,2675500
2026-01-15,31050.0,31675.0,31050.0,31300.0,2853700
2026-01-19,31500.0,31775.0,30725.0,31000.0,3893200
2026-01-20,31975.0,32000.0,31100.0,31100.0,5647100
2026-01-21,27200.0,28425.0,27200.0,27200.0,46189400
2026-01-22,27450.0,27675.0,26075.0,27225.0,29386100
2026-01-23,27275.0,27975.0,27150.0,27750.0,5197700
2026-01-26,27275.0,27800.0,27225.0,27500.0,7015600
2026-01-27,25675.0,27000.0,24550.0,27000.0,21562000
2026-01-28,24950.0,25125.0,23775.0,24300.0,20669600
2026-01-29,24400.0,24950.0,22625.0,24950.0,13460000
2026-01-30,26050.0,26100.0,24750.0,24900.0,14599200
2026-02-02,24450.0,26450.0,24075.0,26450.0,8495900
2026-02-03,26175.0,26525.0,24475.0,24600.0,8608000
2026-02-04,27850.0,28125.0,26550.0,27000.0,13042700
2026-02-05,27400.0,27850.0,27150.0,27850.0,5215200
2026-02-06,26400.0,27050.0,26225.0,27000.0,5591300
2026-02-09,27000.0,27150.0,26600.0,26950.0,4055300
2026-02-10,27475.0,27625.0,27150.0,27325.0,5781600
2026-02-11,28450.0,28600.0,27450.0,27450.0,7662800
