Date,Close,High,Low,Open,Volume
2025-11-27,1674.9339599609375,1711.9490750981956,1674.9339599609375,1711.9490750981956,70755600
2025-11-28,1674.9339599609375,1684.187738745252,1665.680181176623,1674.9339599609375,48940700
2025-12-01,1684.187744140625,1698.0684123615642,1679.5608547336453,1679.5608547336453,44059900
2025-12-02,1702.6953125,1721.2028702445652,1688.814644191576,1688.814644191576,52388300
2025-12-03,1711.9490966796875,1716.575986130173,1698.0684283282305,1702.6953177787161,24998900
2025-12-04,1674.9339599609375,1716.575964490353,1670.30707056878,1711.9490750981956,46528500
2025-12-05,1679.5609130859375,1679.5609130859375,1665.680244382748,1674.9340235182076,42791600
2025-12-08,1758.218017578125,1762.8449070980676,1698.0684538188734,1702.6953433388157,173167600
2025-12-09,1698.0684814453125,1762.844935778376,1693.4415918500936,1762.844935778376,104418300
2025-12-10,1693.4415283203125,1725.8297542717937,1693.4415283203125,1702.6953071635928,51947100
2025-12-11,1647.1727294921875,1725.829854215129,1633.292060423433,1702.6954057672049,115890200
2025-12-12,1647.1727294921875,1665.6802882505265,1633.292060423433,1647.1727294921875,56176000
2025-12-15,1688.814697265625,1707.3222555918237,1642.5458014501285,1651.7995806132278,77447900
2025-12-16,1670.30712890625,1693.4415766750346,1665.6802393524931,1688.8146871212778,45008700
2025-12-17,1679.5609130859375,1707.3222504923167,1670.307133950478,1684.1878026536674,55292900
2025-12-18,1758.218017578125,1790.606244217722,1739.7104594983552,1758.218017578125,264349900
2025-12-19,1758.218017578125,1776.7255756578948,1758.218017578125,1758.218017578125,130050500
2025-12-22,1753.5911865234375,1772.0987452202548,1744.337407175029,1767.4718555460506,102188900
2025-12-23,1762.844970703125,1767.4718603900099,1744.3374119555856,1753.5911913293553,58690600
2025-12-24,1748.9642333984375,1767.4717914238179,1748.9642333984375,1762.8449019174727,83361000
2025-12-29,1799.8599853515625,1818.3675430415528,1767.4717593940793,1772.098648816577,264307500
2025-12-30,1810.0,1840.0,1805.0,1840.0,151401900
2026-01-02,1820.0,1825.0,1810.0,1810.0,58883900
2026-01-05,1840.0,1865.0,1825.0,1825.0,78143000
2026-01-06,1865.0,1925.0,1820.0,1850.0,183422100
2026-01-07,2010.0,2050.0,1870.0,1890.0,295221400
2026-01-08,2030.0,2250.0,2010.0,2120.0,535722000
2026-01-09,2100.0,2120.0,2010.0,2040.0,192138400
2026-01-12,2150.0,2210.0,2020.0,2150.0,382134900
2026-01-13,2290.0,2340.0,2180.0,2230.0,478869800
2026-01-14,2230.0,2330.0,2210.0,2300.0,225784000
2026-01-15,2230.0,2320.0,2210.0,2250.0,128582000
2026-01-19,2170.0,2250.0,2130.0,2230.0,167472500
2026-01-20,2240.0,2270.0,2160.0,2170.0,141605900
2026-01-21,2260.0,2280.0,2180.0,2250.0,145474200
2026-01-22,2350.0,2400.0,2240.0,2270.0,374028500
2026-01-23,2400.0,2420.0,2280.0,2370.0,231231800
2026-01-26,2390.0,2430.0,2360.0,2420.0,154645200
2026-01-27,2290.0,2410.0,2210.0,2400.0,218547800
2026-01-28,2210.0,2280.0,2070.0,2150.0,337819000
2026-01-29,2220.0,2250.0,1900.0,2210.0,294890600
2026-01-30,2210.0,2310.0,2160.0,2220.0,151823900
2026-02-02,2140.0,2270.0,2070.0,2250.0,201818000
2026-02-03,2150.0,2170.0,2030.0,2140.0,148774000
2026-02-04,2180.0,2230.0,2130.0,2160.0,98841300
2026-02-05,2100.0,2220.0,2090.0,2180.0,125355100
2026-02-06,2080.0,2120.0,2030.0,2050.0,81490600
2026-02-09,2130.0,2140.0,2100.0,2140.0,61522200
2026-02-10,2170.0,2220.0,2130.0,2140.0,116176800
2026-02-11,2220.0,2230.0,2160.0,2170.0,118910500
2026-02-12,2220.0,2260.0,2190.0,2230.0,81680900
2026-02-13,2220.0,2260.0,2200.0,2220.0,83769700
2026-02-18,2250.0,2290.0,2210.0,2220.0,88901300
2026-02-19,2300.0,2340.0,2260.0,2260.0,129190400
2026-02-20,2300.0,2310.0,2260.0,2300.0,59510000
2026-02-23,2320.0,2320.0,2280.0,2300.0,54782000
2026-02-24,2290.0,2330.0,2280.0,2300.0,78680000
2026-02-25,2370.0,2380.0,2300.0,2300.0,106763600
2026-02-26,2320.0,2400.0,2280.0,2390.0,96580200
2026-02-27,2340.0,2380.0,2270.0,2320.0,121910200
