Date,Close,High,Low,Open,Volume
2025-11-20,7550.0,7800.0,7225.0,7800.0,5969600
2025-11-21,7675.0,7675.0,7150.0,7550.0,6978300
2025-11-24,7775.0,7775.0,7200.0,7675.0,8581300
2025-11-25,7350.0,7775.0,7300.0,7775.0,7722900
2025-11-26,7475.0,7475.0,7250.0,7375.0,6051000
2025-11-27,7450.0,7650.0,7350.0,7475.0,7414900
2025-11-28,7525.0,7950.0,7325.0,7450.0,6645200
2025-12-01,7700.0,7775.0,7450.0,7525.0,6549100
2025-12-02,7750.0,7850.0,7625.0,7700.0,5505100
2025-12-03,7800.0,7850.0,7700.0,7800.0,6427400
2025-12-04,7850.0,7900.0,7750.0,7825.0,6616600
2025-12-05,7925.0,7925.0,7775.0,7875.0,6576000
2025-12-08,7925.0,7950.0,7775.0,7950.0,5713400
2025-12-09,7750.0,7925.0,7650.0,7925.0,8278600
2025-12-10,7800.0,7800.0,7575.0,7800.0,5362100
2025-12-11,7725.0,7975.0,7725.0,7800.0,7178400
2025-12-12,7900.0,7950.0,7750.0,7800.0,6173100
2025-12-15,7950.0,8125.0,7850.0,8025.0,7270600
2025-12-16,8025.0,8075.0,7625.0,7950.0,8054700
2025-12-17,8175.0,8175.0,7900.0,8050.0,7135100
2025-12-18,8200.0,8275.0,8050.0,8275.0,8547500
2025-12-19,8500.0,8500.0,8225.0,8225.0,8355400
2025-12-22,8975.0,9000.0,8500.0,8500.0,12764800
2025-12-23,9200.0,9200.0,8975.0,8975.0,12407600
2025-12-24,9375.0,9425.0,9200.0,9200.0,8691500
2025-12-29,9225.0,9450.0,9225.0,9450.0,8122700
2025-12-30,9100.0,9350.0,8825.0,9300.0,6995200
2026-01-02,8675.0,9100.0,8500.0,9100.0,7773500
2026-01-05,8800.0,8800.0,8600.0,8675.0,8810000
2026-01-06,8950.0,8950.0,8775.0,8825.0,9148800
2026-01-07,9100.0,9100.0,8875.0,9000.0,7265000
2026-01-08,9400.0,9400.0,9150.0,9275.0,10118500
2026-01-09,9500.0,9525.0,9400.0,9450.0,9230900
2026-01-12,9675.0,9675.0,9500.0,9500.0,10259700
2026-01-13,10050.0,10125.0,9675.0,9700.0,10198900
2026-01-14,10175.0,10200.0,10075.0,10075.0,8502100
2026-01-15,10150.0,10250.0,10125.0,10200.0,8575000
2026-01-19,9450.0,10200.0,9450.0,10175.0,11414400
2026-01-20,10400.0,10850.0,9275.0,9450.0,13770500
2026-01-21,10750.0,10750.0,10225.0,10425.0,10586100
2026-01-22,11050.0,11075.0,10750.0,10750.0,8584600
2026-01-23,11050.0,11125.0,10975.0,11100.0,6253500
2026-01-26,10975.0,11100.0,10975.0,11050.0,7169100
2026-01-27,11050.0,11050.0,10900.0,10975.0,6375600
2026-01-28,10975.0,11125.0,9675.0,11075.0,2252600
2026-01-29,10425.0,10975.0,9575.0,10975.0,2919800
2026-01-30,10300.0,10625.0,9900.0,10425.0,4413300
2026-02-02,10750.0,10750.0,9950.0,10300.0,1164900
2026-02-03,10800.0,10800.0,10425.0,10800.0,4093900
2026-02-04,10900.0,10900.0,10575.0,10800.0,5400100
2026-02-05,10725.0,10900.0,10525.0,10900.0,5365800
2026-02-06,10900.0,10900.0,10525.0,10700.0,4517200
2026-02-09,10950.0,11075.0,10675.0,10875.0,5038900
2026-02-10,11100.0,11200.0,10925.0,10925.0,5242900
2026-02-11,11525.0,11550.0,11075.0,11100.0,6454600
2026-02-12,11425.0,11600.0,11400.0,11500.0,5176900
2026-02-13,11100.0,11400.0,10900.0,11400.0,3950500
2026-02-18,11100.0,11125.0,10900.0,11100.0,5416100
2026-02-19,11200.0,11325.0,11050.0,11100.0,4847800
2026-02-20,11600.0,11600.0,11100.0,11175.0,4349500
