Date,Close,High,Low,Open,Volume
2025-11-27,498.0,520.0,484.0,505.0,69585100
2025-11-28,496.0,505.0,488.0,500.0,22945800
2025-12-01,555.0,565.0,496.0,496.0,100576100
2025-12-02,650.0,685.0,560.0,580.0,247878300
2025-12-03,650.0,650.0,650.0,650.0,0
2025-12-04,650.0,650.0,650.0,650.0,0
2025-12-05,650.0,650.0,650.0,650.0,0
2025-12-08,715.0,715.0,715.0,715.0,16979500
2025-12-09,715.0,785.0,705.0,785.0,45424000
2025-12-10,745.0,745.0,725.0,725.0,19264900
2025-12-11,745.0,760.0,745.0,760.0,23855700
2025-12-12,680.0,745.0,680.0,745.0,18452900
2025-12-15,745.0,745.0,745.0,745.0,31692300
2025-12-16,815.0,815.0,815.0,815.0,29723900
2025-12-17,800.0,935.0,765.0,820.0,206013100
2025-12-18,790.0,820.0,765.0,800.0,45903500
2025-12-19,795.0,830.0,770.0,800.0,65250800
2025-12-22,745.0,810.0,680.0,795.0,153677300
2025-12-23,845.0,855.0,760.0,785.0,119219300
2025-12-24,785.0,850.0,780.0,850.0,63795400
2025-12-29,825.0,850.0,770.0,800.0,59905500
2025-12-30,845.0,870.0,810.0,830.0,44340000
2026-01-02,990.0,1045.0,850.0,850.0,170437900
2026-01-05,1005.0,1015.0,940.0,1000.0,73336300
2026-01-06,975.0,1010.0,955.0,1005.0,44821400
2026-01-07,965.0,1025.0,960.0,975.0,71677500
2026-01-08,970.0,980.0,955.0,965.0,28373400
2026-01-09,990.0,1075.0,980.0,980.0,116028800
2026-01-12,975.0,1035.0,860.0,1020.0,124212300
2026-01-13,950.0,990.0,915.0,975.0,63744500
2026-01-14,1005.0,1060.0,960.0,965.0,140404700
2026-01-15,1030.0,1140.0,1010.0,1020.0,197888100
2026-01-19,1200.0,1225.0,1050.0,1055.0,173871400
2026-01-20,1200.0,1250.0,1160.0,1230.0,75654500
2026-01-21,1220.0,1240.0,1175.0,1215.0,53367800
2026-01-22,1195.0,1230.0,1135.0,1220.0,69616900
2026-01-23,1100.0,1205.0,1050.0,1195.0,114344900
2026-01-26,1130.0,1165.0,1100.0,1110.0,65757000
2026-01-27,1295.0,1340.0,1065.0,1140.0,112352600
2026-01-28,1105.0,1105.0,1105.0,1105.0,20145200
2026-01-29,940.0,980.0,940.0,940.0,492006600
2026-01-30,800.0,975.0,800.0,965.0,374783000
2026-02-02,680.0,825.0,680.0,790.0,89511700
2026-02-03,800.0,805.0,600.0,600.0,216800600
2026-02-04,790.0,820.0,735.0,810.0,99070800
2026-02-05,845.0,935.0,805.0,820.0,258041000
2026-02-06,785.0,825.0,745.0,770.0,101651700
2026-02-09,800.0,835.0,765.0,815.0,78432700
2026-02-10,815.0,845.0,785.0,785.0,49499700
2026-02-11,885.0,895.0,820.0,825.0,113212300
2026-02-12,895.0,945.0,855.0,890.0,157701800
2026-02-13,955.0,1045.0,870.0,885.0,311402500
2026-02-18,1015.0,1040.0,965.0,995.0,141605700
2026-02-19,995.0,1030.0,990.0,1015.0,70127300
2026-02-20,1020.0,1100.0,945.0,995.0,185859900
2026-02-23,1045.0,1100.0,1015.0,1040.0,121065200
2026-02-24,970.0,1055.0,945.0,1045.0,94465500
2026-02-25,995.0,1020.0,970.0,985.0,47742400
2026-02-26,900.0,1005.0,880.0,990.0,123576500
2026-02-27,945.0,955.0,820.0,900.0,72041100
