Date,Close,High,Low,Open,Volume
2025-11-27,3000.0,3060.0,3000.0,3040.0,59437500
2025-11-28,2910.0,3030.0,2900.0,3010.0,131327000
2025-12-01,2990.0,3020.0,2940.0,2940.0,66998800
2025-12-02,2980.0,3000.0,2950.0,2990.0,62836100
2025-12-03,2920.0,3000.0,2920.0,2990.0,64422400
2025-12-04,2900.0,2950.0,2900.0,2930.0,51907700
2025-12-05,2910.0,2940.0,2900.0,2910.0,45650000
2025-12-08,2970.0,2990.0,2920.0,2920.0,59521000
2025-12-09,2920.0,2990.0,2910.0,2980.0,48402900
2025-12-10,2930.0,2950.0,2910.0,2950.0,50602100
2025-12-11,2890.0,2980.0,2870.0,2950.0,95234500
2025-12-12,3050.0,3130.0,2900.0,2910.0,304157500
2025-12-15,3030.0,3130.0,2980.0,3110.0,211858600
2025-12-16,2970.0,3040.0,2960.0,3030.0,91357800
2025-12-17,3020.0,3090.0,2990.0,2990.0,107358300
2025-12-18,3110.0,3110.0,3020.0,3040.0,143068000
2025-12-19,3070.0,3230.0,3050.0,3120.0,272901900
2025-12-22,3190.0,3220.0,3110.0,3110.0,263625800
2025-12-23,3190.0,3260.0,3170.0,3250.0,178083800
2025-12-24,3220.0,3290.0,3180.0,3240.0,219895200
2025-12-29,3300.0,3420.0,3240.0,3240.0,283900400
2025-12-30,3150.0,3270.0,3130.0,3270.0,209417500
2026-01-02,3210.0,3230.0,3160.0,3170.0,80535600
2026-01-05,3390.0,3400.0,3260.0,3280.0,203158600
2026-01-06,3450.0,3460.0,3350.0,3410.0,194028600
2026-01-07,3850.0,3930.0,3480.0,3490.0,607319400
2026-01-08,3490.0,3820.0,3470.0,3810.0,354486100
2026-01-09,3630.0,3690.0,3460.0,3500.0,268748100
2026-01-12,3830.0,3980.0,3670.0,3840.0,465569800
2026-01-13,3880.0,3930.0,3820.0,3830.0,211536700
2026-01-14,4090.0,4180.0,3950.0,3960.0,271845900
2026-01-15,4050.0,4180.0,4010.0,4170.0,174954300
2026-01-19,4000.0,4140.0,3920.0,4100.0,187759300
2026-01-20,4120.0,4120.0,3950.0,4000.0,159637300
2026-01-21,4270.0,4350.0,4130.0,4160.0,325128500
2026-01-22,4220.0,4270.0,4090.0,4270.0,184847000
2026-01-23,4290.0,4400.0,4250.0,4320.0,203511600
2026-01-26,4760.0,4970.0,4400.0,4400.0,491662800
2026-01-27,4610.0,4760.0,4550.0,4760.0,225492900
2026-01-28,4420.0,4710.0,4250.0,4600.0,589421400
2026-01-29,4320.0,4570.0,3760.0,4510.0,818266300
2026-01-30,4210.0,4350.0,4030.0,4300.0,259289200
2026-02-02,3810.0,3920.0,3610.0,3800.0,388915700
2026-02-03,3930.0,4050.0,3810.0,4000.0,203197400
2026-02-04,3990.0,4130.0,3960.0,3980.0,215322600
2026-02-05,3810.0,4000.0,3810.0,3980.0,201930600
2026-02-06,3710.0,3840.0,3680.0,3730.0,182489100
2026-02-09,3890.0,3900.0,3790.0,3800.0,146110600
2026-02-10,3890.0,3950.0,3850.0,3900.0,114039900
2026-02-11,3990.0,4020.0,3870.0,3890.0,143161900
2026-02-12,4120.0,4280.0,4000.0,4030.0,225356100
2026-02-13,4050.0,4140.0,4000.0,4050.0,140456700
2026-02-18,4050.0,4100.0,3950.0,4030.0,73672200
2026-02-19,4230.0,4300.0,4050.0,4050.0,181438200
2026-02-20,4220.0,4330.0,4170.0,4260.0,123609900
2026-02-23,4390.0,4440.0,4290.0,4320.0,153052900
2026-02-24,4380.0,4550.0,4370.0,4440.0,166385100
2026-02-25,4460.0,4500.0,4340.0,4400.0,103583700
2026-02-26,4330.0,4480.0,4270.0,4470.0,99948100
2026-02-27,4350.0,4370.0,4230.0,4330.0,80407900
